0,1,2,3,4,5,6,7,8,9,10,11
1491789864.189215,CBKYMsQRv4tZw30wk,10.1.60.100,50554,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.249234,Cx752Z2TWmM1s65lk7,10.1.60.100,50559,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/collecting1.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.255812,CN7QRhHEop8kgqsil,10.1.60.100,50560,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/eu1.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.276954,C6XVhU321gpMfE7aZ2,10.1.60.100,50562,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/swtoday1.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.362604,CTlvos3rwFTO3ltRt6,10.1.60.100,50570,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/story_pic.jpg,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.406654,CDDDSm4y4Fyqhrwna2,10.1.60.100,50573,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/updates.jpg,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.423981,ClG62f14xv3f5WEzuf,10.1.60.100,50574,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/red_body_bottom.jpg,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789864.431757,CvUNf73knzWGX83e28,10.1.60.100,50576,10.1.60.129,3128,1,GET,www.starwars.com,http://www.starwars.com/img/homepages/red/red_stretch.jpg,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789851.513684,CyISWP3ScjifEEgBh3,10.1.60.100,50515,10.1.60.129,3128,2,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=0&x=3&r=5764_5765,-,-
1491789851.866691,CPuHDb42bzmNTbizw7,10.1.60.129,37152,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789851.905402,CQnhB54gvGOTAxeTtb,10.1.60.129,37158,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.035822,C2JblT3O43mnrUB5h,10.1.60.129,37168,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.011197,CyISWP3ScjifEEgBh3,10.1.60.100,50515,10.1.60.129,3128,10,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.145694,CGtkFA1JY9O2ljvSJj,10.1.60.129,37176,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.183955,CjJJow3H6ELqu32OT9,10.1.60.129,37182,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.271040,CyISWP3ScjifEEgBh3,10.1.60.100,50515,10.1.60.129,3128,17,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=4178646415&x=5&r=5764_5765,-,-
1491789852.676096,Cowa6FwLZ5V7MEWYc,10.1.60.101,60488,10.1.60.129,3128,1,GET,www.autechre.nu,http://www.autechre.nu/,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789852.743959,CdAbNn127mC94OEq9g,10.1.60.101,60489,10.1.60.129,3128,1,GET,www.autechre.nu,http://www.autechre.nu/images/menu.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789852.746952,CVqU0e4yV1sCE9IGu1,10.1.60.101,60490,10.1.60.129,3128,1,GET,www.autechre.nu,http://www.autechre.nu/images/empty.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789850.545036,CKe66uCCCIzHjEqq5,10.1.60.100,50502,10.1.60.129,3128,1,CONNECT,www.nsa.naples.navy.mil,www.nsa.naples.navy.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)
1491789850.670830,CpoHBR10TpEwKqYBri,10.1.60.100,50503,10.1.60.129,3128,1,CONNECT,www.nsa.naples.navy.mil,www.nsa.naples.navy.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)
1491789851.303315,C7zvRu1lKUzGhZcHhe,10.1.60.100,50510,10.1.60.129,3128,1,CONNECT,www.nsa.naples.navy.mil,www.nsa.naples.navy.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)
1491789851.728727,CPF6u23FeT6IQH2K07,10.1.60.100,50518,10.1.60.129,3128,1,CONNECT,www.nsa.naples.navy.mil,www.nsa.naples.navy.mil:443,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS)
1491789856.952536,CWj8o22M4CCO233Hq6,10.1.60.101,60512,10.1.60.129,3128,3,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=4&r=5764_5765,-,-
1491789857.117281,Cl6aab3Q8WL8WPqjJ7,10.1.60.129,37232,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=4&r=5764_5765,-,-
1491789857.196214,CbByLz49gqkzJacoCf,10.1.60.129,37234,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=5&r=5764_5765,-,-
1491789857.231409,CbByLz49gqkzJacoCf,10.1.60.129,37234,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=5&r=5764_5765,-,-
1491789857.329740,CIx7Wu2ELPjtw9AvYa,10.1.60.129,37530,10.2.183.114,80,1,GET,nemesis.startrek.com,/,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789857.294777,CvPdyG49uyFXIK0aI,10.1.60.101,60514,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789857.343774,C66r424kTz1m1DwXx9,10.1.60.129,37242,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=5&r=5764_5765,-,-
1491789857.327176,CWj8o22M4CCO233Hq6,10.1.60.101,60512,10.1.60.129,3128,9,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=5&r=5764_5765,-,-
1491789857.391344,CexhBT1Nvu5OrQT8h5,10.1.60.101,60519,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/view_the_trailer.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789857.382580,CWj8o22M4CCO233Hq6,10.1.60.101,60512,10.1.60.129,3128,10,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=2291176363&x=5&r=5764_5765,-,-
1491789857.397023,CvThN135qb25vBmE67,10.1.60.101,60522,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/logo_left.jpg,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789857.417248,CvnVFE1YIOQE5EJWUe,10.1.60.101,60526,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/date_left.jpg,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789906.487092,CHLzHnH6Wm7Z4CNmb,10.1.60.129,37626,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.98&c=3&d=3641238911&x=5&r=5765m,-,-
1491789906.502857,CmROtr1fypISgbtooi,10.1.60.129,37624,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=1495707828&x=5&r=5765m,-,-
1491789909.546854,ChVfL54hzjQplYCFR6,10.1.60.101,60773,10.1.60.129,3128,1,GET,ctldl.windowsupdate.com,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?9af1911e05ad5edd,-,Microsoft-CryptoAPI/6.3
1491789906.977356,CIL6BrFBIUNSRItLi,10.1.60.100,50667,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-research.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789906.984408,CwFGM91VOVJJjQFsNl,10.1.60.100,50669,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-admissions.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789906.993243,C7hPe02L9nKIUiEc5f,10.1.60.100,50670,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-athletics.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789907.007369,CZuwy73aQuM7zu80Z8,10.1.60.100,50672,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-extension.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789907.014222,CRVWWX2FrfpSsQzCj8,10.1.60.100,50674,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-working.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789907.071748,CDCFzr3uSgcJl2wQSa,10.1.60.100,50682,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-news2.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789907.096006,Caexqx3xEW44vC4hj,10.1.60.100,50685,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-campus2.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789913.175478,CD6xd64AKt8ZJVhBv2,10.1.60.99,43589,10.1.60.129,3128,1,CONNECT,www.usna.bluenet,www.usna.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789915.221684,Cw85mj351VJSDke78a,10.1.60.100,50716,10.1.60.129,3128,19,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
1491789911.343610,Cepe1p3lB0Puu3nSya,10.1.60.101,60781,10.1.60.129,3128,1,CONNECT,www.range.bluenet,www.range.bluenet:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
1491789935.364060,CyjbNl1FV14yGfAgWb,10.1.60.99,43737,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/networks/our-networks.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789935.386609,CB27AmyUDOo12ONXh,10.1.60.99,43738,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/networks/dsc.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789935.405453,C403cC2eJhMeg1iEw6,10.1.60.99,43739,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/networks/tlc.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789930.353737,CEUYm41J8tbMD0TCll,10.1.60.193,40994,10.1.10.68,80,1,GET,scoring.hq.bluenet,/availabilityGraph.php?id=5&sid=13,http://scoring.hq.bluenet/details.php?id=5&s=13&p=0,Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0
1491789935.523633,ChFaoU3WGJ9sDp0T12,10.1.60.99,43744,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/site-search.png,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789935.560332,CVuKV24784JkiXWAJ2,10.1.60.99,43746,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/common/sgallery/ecomm/tiles/tile_DSC.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789935.681128,CjstVklGGZxCsiUUh,10.1.60.99,43750,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/navigation/news.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789935.706142,CWVShT1hrDU9wb5kde,10.1.60.99,43753,10.1.60.129,3128,1,GET,dsc.discovery.com,http://dsc.discovery.com/sgallery/tophat/990/navigation/explore-by-subject.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM)
1491789930.354431,C2gOPUUmYR8DUGUFk,10.1.60.98,42532,10.1.60.129,3128,1,GET,www.test.bluenet,http://www.test.bluenet/,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; FunWebProducts; IE0006_ver1;EN_GB)
1491789930.355110,CNzpeU1RWaJP50gaGe,10.1.60.193,40996,10.1.10.68,80,1,GET,scoring.hq.bluenet,/images/background5.jpg,http://scoring.hq.bluenet/style-bg.css,Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0
1491789932.667873,CBh277dRl0Oe1teZc,10.1.60.101,60870,10.1.60.129,3128,1,GET,www.nsa.naples.navy.mil,http://www.nsa.naples.navy.mil/images/header_nsa.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789932.735234,CtLRSn3HVZx7ykYyta,10.1.60.101,60876,10.1.60.129,3128,1,GET,www.nsa.naples.navy.mil,http://www.nsa.naples.navy.mil/images/nav_05.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789932.754537,C78xiV278vb1zQhn18,10.1.60.101,60878,10.1.60.129,3128,1,GET,www.nsa.naples.navy.mil,http://www.nsa.naples.navy.mil/images/nav_07.gif,-,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789908.833885,C4RGp62PnAahvKkx6k,10.1.60.99,43573,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789914.022137,CgtQx2kNEAeRCdZhd,10.1.60.100,50706,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/PG-13.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789914.063725,CMGGEbFxMZiSNPWAc,10.1.60.100,50708,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/ratings2.gif,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789914.223855,C7K5wh1NnnKdC6dNpi,10.1.60.101,60787,10.1.60.129,3128,2,GET,www.usma.bluenet,http://www.usma.bluenet/images/logo_background.png,http://www.usma.bluenet/,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789914.235176,Cw85mj351VJSDke78a,10.1.60.100,50716,10.1.60.129,3128,2,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=0&x=3&r=5764_5765,-,-
1491789909.185494,CLT4Gw2awyNhBZXWr6,10.1.60.99,43577,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789914.359741,Cw85mj351VJSDke78a,10.1.60.100,50716,10.1.60.129,3128,4,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=4&r=5764_5765,-,-
1491789909.337549,CVP8AV3fwrIjwdKyNb,10.1.60.99,43579,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789936.936237,C7KigD3pHwT9abA8p,10.1.60.129,38124,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=688235433&x=5&r=5765m,-,-
1491789936.941354,C7KigD3pHwT9abA8p,10.1.60.129,38124,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=688235433&x=5&r=5765m,-,-
1491789936.941346,CZMYbO3He9AgPSknC1,10.1.60.99,43788,10.1.60.129,3128,17,GET,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.99&c=3&d=688235433&x=5&r=5765m,-,-
1491789937.192181,CS1K9EdLEWfLT0Xsd,10.1.60.129,38142,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.101&c=3&d=3737360884&x=5&r=5764_5765,-,-
1491789937.192065,CXjocqIOgTC7hn5mi,10.1.60.101,60894,10.1.60.129,3128,13,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.101&c=3&d=3737360884&x=5&r=5764_5765,-,-
1491789912.545510,CxxiQu4mcMosddRkK4,10.1.60.98,42344,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MALC)
1491789912.666727,CJrO3s2MY1uDl6RCIi,10.1.60.98,42346,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/css/ucsb.css,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MALC)
1491789912.695251,CUqXXy4pfGDeEtSwo8,10.1.60.98,42372,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-giving.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MALC)
1491789912.710027,CAKYA81WXz9cPvEfke,10.1.60.98,42384,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-visitor.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MALC)
1491789912.716528,C1OUAe1uivLkYV7qci,10.1.60.98,42390,10.1.60.129,3128,1,GET,www.ucsb.edu,http://www.ucsb.edu/images/i-home/home-news2.gif,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MALC)
1491789907.951650,CILXmKQzCoWkNOM5k,10.1.60.99,43561,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789908.118501,CnPH4D1I7WhgotEynd,10.1.60.99,43564,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789908.193632,CRU47Lxq3HIlaGFXc,10.1.60.99,43565,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789913.766505,C6zOG02Hpc8BnFWM1f,10.1.60.101,60785,10.1.60.129,3128,2,GET,www.usma.bluenet,http://www.usma.bluenet/usma.edu.css,http://www.usma.bluenet/,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789913.774677,C7K5wh1NnnKdC6dNpi,10.1.60.101,60787,10.1.60.129,3128,1,GET,www.usma.bluenet,http://www.usma.bluenet/images/logo_head.png,http://www.usma.bluenet/,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789913.775209,CccD7neOk8eCq7S4c,10.1.60.101,60788,10.1.60.129,3128,1,GET,www.usma.bluenet,http://www.usma.bluenet/images/org_chart.JPG,http://www.usma.bluenet/,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko
1491789913.789744,CwooTR3fZDv8EaH6v6,10.1.60.100,50691,10.1.60.129,3128,1,GET,nemesis.startrek.com,http://nemesis.startrek.com/images/splash_shinzon_head.jpg,-,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)
1491789923.749203,C13nIOJEZuyTbxmtk,10.1.60.99,43601,10.1.60.129,3128,1,GET,common.ziffdavisinternet.com,http://common.ziffdavisinternet.com/js/slider.js,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)
1491789923.774389,CEJpza2W13ixICBYtf,10.1.60.99,43602,10.1.60.129,3128,1,GET,www.pcmag.com,http://www.pcmag.com/images/pcm_15_header.gif,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)
1491789924.147068,CD1uKH2pJNu3jUR5h,10.1.60.99,43609,10.1.60.129,3128,1,GET,www.pcmag.com,http://www.pcmag.com/images/4_dot.gif,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)
1491789936.913706,CkBdsR2yUvukg9Iv78,10.1.60.129,38120,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=688235433&x=5&r=5765m,-,-
1491789936.304054,CefAdA46aozMpULMa9,10.1.60.129,38100,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.99&c=3&d=0&x=3&r=5765m,-,-
1491789909.503083,CCPL941UQSTn99Ihll,10.1.60.101,60772,10.1.60.129,3128,1,CONNECT,www.windowssearch.com,www.windowssearch.com:443,-,WindowsConnectedSearch/1.0 (Windows NT 6.3.0.0.9600.12;x64;innotek+GmbH;VirtualBox;Mobile;6.3.0;)
1491789909.506075,COWU2VJIi6GtP3fGk,10.1.60.99,43581,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789914.916710,CCyRnd8u1MsauCIDc,10.1.60.129,37724,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
1491789909.894777,CdtMBy1KJLToeBcfW,10.1.60.99,43586,10.1.60.129,3128,1,CONNECT,www.snort.org,www.snort.org:443,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; LBBROWSER)
1491789915.020432,CJzZQ7gPM04DIKsQg,10.1.60.129,37730,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
1491789915.020387,Cw85mj351VJSDke78a,10.1.60.100,50716,10.1.60.129,3128,11,POST,rubberneck.hq.bluenet,http://rubberneck.hq.bluenet/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
1491789915.041892,CIPGNOkbq1X811Jtf,10.1.60.129,37732,10.1.10.53,80,1,POST,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
1491789915.086344,C1UmxglJjS9Mwsvxh,10.1.60.129,37736,10.1.10.53,80,2,GET,rubberneck.hq.bluenet,/rn2.html&i=10.1.60.100&c=3&d=1851951731&x=5&r=5764_5765,-,-
